Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/316579539/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Широкая Речка, ул. Соболева, 19",147400,Офис,147.4,1,25,+79126219079
https://cian.ru/rent/commercial/316609731/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Кузнецова, 11А",302000,Свобод. назнач.,151.0,2,2,+79827229245
https://cian.ru/rent/commercial/316625594/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. 40-летия Октября, 33",199500,Свобод. назнач.,142.5,1,12,+79826113255
https://cian.ru/rent/commercial/316626127/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 126",155700,Офис,155.7,2,5,+79120312012
https://cian.ru/rent/commercial/316660159/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Пионерский, ул. Уральская, 57к2",426400,Офис,328.0,1,9,+79122311484
https://cian.ru/rent/commercial/316704187/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, просп. Космонавтов, 98А",33600,Офис,42.0,3,3,+79122313793
https://cian.ru/rent/commercial/316727286/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, ул. ЕКАД 5-й Километр, 6",19120,Офис,23.9,2,3,+79122115886
https://cian.ru/rent/commercial/316857262/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",110000,Офис,100.0,4,6,+79122510269
https://cian.ru/rent/commercial/316869011/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 83Б",17250 - 20355,Офис,17.7,2,5,+79826219462
https://cian.ru/rent/commercial/316929837/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Гагарина, 9",196500,Офис,131.0,1,27,+79827229245
https://cian.ru/rent/commercial/316983791/,"Свердловская область, Екатеринбург, р-н Центр, ул. Свердлова, 11А",22400 - 82200,Офис,12000.0,1,5,+79827025005
https://cian.ru/rent/commercial/317016454/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Татищева, 102",140000,Свобод. назнач.,82.0,1,9,+79827016643
https://cian.ru/rent/commercial/317031755/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, пер. Суворовский, 3",14480,Офис,18.1,2,5,+79122214966
https://cian.ru/rent/commercial/317076228/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Онежская, 4",140000,Офис,78.5,2,11,+79122510427
https://cian.ru/rent/commercial/317081679/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шевченко, 18",30000,Офис,24.3,4,24,+79827008761
https://cian.ru/rent/commercial/317140322/,,,Свобод. назнач.,,,,
https://cian.ru/rent/commercial/317148591/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Гагарина, 30А",33100 - 57834,Офис,3000.0,3.0,3.0,+79827025005
https://cian.ru/rent/commercial/317152544/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. 8 Марта, 194",200000,Офис,243.8,2.0,16.0,+79126627189
https://cian.ru/rent/commercial/317259747/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",42900,Офис,33.0,2.0,6.0,+79126307166
https://cian.ru/rent/commercial/317278383/,"Свердловская область, Екатеринбург, р-н Центр, ул. Белинского, 108",409680,Офис,227.6,1.0,28.0,+79826889814
https://cian.ru/rent/commercial/317330547/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Бакинских Комиссаров, 22",85750,Офис,245.0,1.0,5.0,+79193903233
https://cian.ru/rent/commercial/317380792/,"Свердловская область, Екатеринбург, р-н Центр, ул. Горького, 17Б",655000,Офис,271.5,4.0,4.0,+79120503429
https://cian.ru/rent/commercial/317499712/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Заречный, ул. Черепанова, 25",864000,Офис,960.0,2.0,5.0,+79122422533
https://cian.ru/rent/commercial/317578919/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, пл. Первой Пятилетки, литН",240000,Свобод. назнач.,320.0,2.0,2.0,+79826650611
https://cian.ru/rent/commercial/317720811/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, ул. Ереванская, 6",22200,Офис,37.0,3.0,3.0,+79122605458
https://cian.ru/rent/commercial/317720815/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, ул. Ереванская, 6",74640,Офис,124.4,3,3,+79122605458
https://cian.ru/rent/commercial/317752175/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Краснолесья, 96Г",350000,Свобод. назнач.,138.0,1,21,+79126315422
https://cian.ru/rent/commercial/317803104/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",9880000,Офис,2241.0,1,4,+79864046398
https://cian.ru/rent/commercial/317859154/,"Свердловская область, Екатеринбург, р-н Центр, ул. Свердлова, 32Б",150000,Офис,84.0,1,32,+79126627189
https://cian.ru/rent/commercial/317864419/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. Авиационная, 10",90000,Офис,75.0,1,12,+79826207382
https://cian.ru/rent/commercial/317909377/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, ул. Завокзальная, 36",25740,Офис,57.2,2,5,+79826883985
https://cian.ru/rent/commercial/317909489/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, ул. Завокзальная, 36",15015,Офис,23.1,3,5,+79826883985
https://cian.ru/rent/commercial/317910532/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Грибоедова, 34",38220,Офис,63.7,3,3,+79826883985
https://cian.ru/rent/commercial/317939267/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Ботаническая, 17",115000,Свобод. назнач.,115.0,1,14,+79826443091
